simulation,total_revenue
1362,20101697.078724217
1363,20093305.4587084
1364,20095888.83666365
1365,20084437.21535686
1366,20070918.086110853
1367,20088792.37798199
1368,20082177.712205302
1369,20085142.92117941
1370,20084164.970228504
1371,20102464.446330838
1372,20107705.918653883
1373,20079305.041441735
1374,20069745.358529147
1375,20080053.434035644
1376,20079765.67370982
1377,20106057.002085153
1378,20097484.77317473
1379,20049227.550963003
1380,20100317.189704355
1381,20123510.694654457
1382,20060905.583048373
1383,20102900.60548162
1384,20084695.14574155
1385,20084799.446221158
1386,20099300.458353292
1387,20100776.555463277
1388,20065656.920173932
1389,20085215.601048242
1390,20086427.784359112
1391,20121865.048251793
1392,20104894.77924864
1393,20098362.26325541
1394,20072711.60774625
1395,20109599.30557135
1396,20088801.75492241
1397,20068692.45634057
1398,20075113.390134327
1399,20088058.780743558
1400,20078982.796400357
1401,20059503.049757354
1402,20104280.613401894
1403,20081719.02238195
1404,20077257.71916484
1405,20096121.16023212
1406,20065021.63199695
1407,20085243.015964575
1408,20118117.554747738
1409,20103952.025350183
1410,20107946.362204917
1411,20092815.96516911
1412,20085655.23026844
1413,20120093.651702967
1414,20097236.216701183
1415,20058072.946309466
1416,20073061.257302817
1417,20083135.266338255
1418,20133792.033902194
1419,20065318.47254031
1420,20103206.736878786
1421,20092050.476080805
1422,20074491.33778893
1423,20070953.44792347
1424,20081346.131786592
1425,20074181.040454354
1426,20085272.99974845
1427,20076404.313992724
1428,20085801.3069864
1429,20093071.19281246
1430,20068381.235999193
1431,20063962.09358332
1432,20092659.112561822
1433,20108813.956342984
1434,20068090.60211347
1435,20115384.688275363
1436,20075632.02823181
1437,20087339.376062468
1438,20101499.066220976
1439,20089955.853484668
1440,20067828.523494553
1441,20100901.289511435
1442,20065384.613686994
1443,20075429.696425356
1444,20105132.190006174
1445,20087481.889278263
1446,20070738.188500375
1447,20117178.207788035
1448,20058321.365805548
1449,20083281.611915387
1450,20118207.124985706
1451,20116933.31433931
1452,20109537.260798518
1453,20081347.18627631
1454,20065842.035498273
1455,20113851.06907746
1456,20100026.257355828
1457,20099836.005278055
1458,20077894.141533855
1459,20104928.4106048
1460,20086528.00481094
1461,20113697.223348316
1462,20100586.97661015
1463,20055187.96448563
1464,20082442.665415164
1465,20101143.137060236
1466,20071356.048537996
1467,20066218.56377414
1468,20071756.326557394
1469,20057780.931956083
1470,20098375.552220475
1471,20065739.189348135
1472,20072288.545662723
1473,20073182.11512658
1474,20122849.53351324
1475,20088145.478556566
1476,20079661.41236481
1477,20079520.960078992
1478,20058667.68548697
1479,20087179.59827524
1480,20079819.242173795
1481,20081910.90143706
1482,20097189.726016395
1483,20119675.796920232
1484,20092492.0969892
1485,20079888.558609094
1486,20096182.93599465
1487,20111929.3631107
1488,20090870.158466168
1489,20063261.52625465
1490,20101819.95733932
1491,20075846.34225307
1492,20059175.44814521
1493,20117247.785795774
1494,20130516.9913193
1495,20100780.400918346
1496,20102686.85138734
1497,20065512.40007913
1498,20110939.38239416
1499,20070575.37090863
1500,20043261.046735596
1501,20088581.883036867
1502,20080912.407245927
1503,20105219.026174795
1504,20080982.9164711
1505,20096365.29048645
1506,20098936.196621973
1507,20090349.409269176
1508,20102251.540026303
1509,20091132.55821606
1510,20121461.63323652
1511,20096159.23151769
1512,20083023.06815161
1513,20079739.597141106
1514,20083095.300810948
1515,20060072.77503745
1516,20062054.74151288
1517,20091564.670894805
1518,20079276.387282357
1519,20073523.304296825
1520,20119446.808900505
1521,20111838.494549457
1522,20083008.75707711
1523,20074455.78501456
1524,20074793.57273578
1525,20065215.837519165
1526,20054024.71671685
1527,20061988.15636263
1528,20090447.850290406
1529,20118381.32301398
1530,20083553.607747726
1531,20081495.477759957
1532,20058197.012462765
1533,20086828.35836773
1534,20089516.180944733
1535,20093212.784755845
1536,20104780.923697263
1537,20087644.428576313
1538,20043537.101774167
1539,20086984.447899844
1540,20087963.600899633
1541,20066172.577440143
1542,20096251.24477322
1543,20084430.754252348
1544,20137505.822890043
1545,20062572.49593979
1546,20090570.18693576
1547,20091816.952305492
1548,20099001.85496142
1549,20123424.918846726
1550,20086175.236321636
1551,20108213.78127076
1552,20114141.70727963
1553,20056494.95615343
1554,20092667.11836915
1555,20071870.615758516
1556,20126786.2805197
1557,20051677.265415188
1558,20110673.09970603
1559,20121189.17097253
1560,20098350.071037855
1561,20092704.63773043
1562,20060365.33133415
1563,20119451.601429645
1564,20067002.44632097
1565,20084453.675792795
1566,20098702.129541952
1567,20074289.092499215
1568,20080473.211260017
1569,20109979.485257
1570,20084093.596056905
1571,20102339.666959297
1572,20095264.79118425
1573,20098099.735074814
1574,20091821.729951918
1575,20079949.540682107
1576,20121876.927187163
1577,20080081.73275366
1578,20076763.310893927
1579,20109982.78454407
1580,20104907.77465308
1581,20079609.39542138
1582,20075794.81271861
1583,20083894.106165446
1584,20079320.77739708
1585,20077371.052907716
1586,20088348.067184925
1587,20094743.161280222
1588,20085873.224856865
1589,20069538.462235153
1590,20121116.145474818
1591,20091892.343271904
1592,20077511.070946373
1593,20093990.195133254
1594,20107432.630847313
1595,20077664.932392992
1596,20062161.898015942
1597,20079985.66165846
1598,20103382.35419857
1599,20108559.499929573
1600,20102113.998285245
1601,20090976.32984295
1602,20086637.64363559
1603,20098389.365279652
1604,20084223.503677692
1605,20071193.655100375
1606,20085583.156035133
1607,20097017.302554917
1608,20103721.51762294
1609,20041261.279429607
1610,20087024.04861871
1611,20122043.183954336
1612,20093207.745561756
1613,20101079.38343627
1614,20082024.728937928
1615,20122364.524297178
1616,20102531.520188615
1617,20088515.17642794
1618,20108514.776541356
1619,20075235.614017252
1620,20064599.090422954
1621,20088768.128233712
1622,20106747.50429577
1623,20054015.176870067
1624,20089915.138245545
1625,20078201.823377706
1626,20048484.607868288
1627,20098504.120298687
1628,20080580.6481146
1629,20097040.393627174
1630,20077014.292305026
1631,20116401.273450226
1632,20098033.557353765
1633,20078837.11695845
1634,20115355.703668565
1635,20077213.084110655
1636,20061568.428942267
1637,20081462.14307238
1638,20097092.396545954
1639,20085204.7472574
1640,20132175.348316826
1641,20074703.290809676
1642,20092095.338061415
1643,20101117.802015733
1644,20077272.958578598
1645,20112569.528106026
1646,20075555.78052136
1647,20094137.800989263
1648,20077134.420975424
1649,20041802.57669778
1650,20074443.025458347
1651,20062665.419878904
1652,20074067.533563267
1653,20059547.975634728
1654,20097733.597266763
1655,20100563.102618884
1656,20064450.25636389
1657,20091825.983295757
1658,20099123.825792454
1659,20090304.74883966
1660,20107000.624419853
1661,20062502.402104586
1662,20069893.185265772
1663,20072862.07208446
1664,20033565.909419633
1665,20056789.271284286
1666,20061911.26334643
1667,20104006.0150272
1668,20089093.274870474
1669,20067881.8170394
1670,20104686.76688359
1671,20100629.156553492
1672,20081808.629522882
1673,20100666.40261179
1674,20103657.705791317
1675,20020965.756700665
1676,20118469.333950303
1677,20081880.210228678
1678,20090425.8398834
1679,20081845.18732132
1680,20072328.807179317
1681,20060133.860458728
1682,20058565.33305974
1683,20081914.85386875
1684,20078070.21035624
1685,20128259.511072885
1686,20124799.695696127
1687,20063182.813885134
1688,20076726.170044817
1689,20063432.514986306
1690,20069991.47861142
1691,20107570.762916364
1692,20087800.632531967
1693,20097899.487148914
1694,20068204.002248712
1695,20072382.523207597
1696,20080066.528313037
1697,20103936.641188756
1698,20065817.583674457
1699,20116301.4545829
1700,20089411.562818956
1701,20116716.241854798
1702,20117092.848403595
1703,20108328.610660028
1704,20075708.669245154
1705,20090495.43745923
1706,20082599.277695507
1707,20081268.56870036
1708,20079552.687701453
1709,20092782.78151785
1710,20096086.84275828
1711,20114119.80966883
1712,20112226.905545127
1713,20043984.735011842
1714,20070847.12742731
1715,20066503.879622005
1716,20094179.746870216
1717,20104765.917288207
1718,20072417.642139938
1719,20095540.044560924
1720,20072671.233092703
1721,20059823.748528957
1722,20074629.52088147
1723,20083474.333308246
1724,20079270.739996172
1725,20093807.273624543
1726,20094534.07816509
1727,20075558.908474535
1728,20072188.287143145
1729,20100096.993828222
1730,20086022.4559622
1731,20059289.488127157
1732,20095990.368172724
1733,20067435.645794872
1734,20118177.410934508
1735,20067079.367793117
1736,20055092.13974816
1737,20083109.557829425
1738,20063616.608635962
1739,20061792.072574556
1740,20114228.998538364
1741,20050654.33868243
1742,20101635.793265704
1743,20079760.141619183
1744,20065566.88809075
1745,20089437.33038529
1746,20083448.776879594
1747,20046294.822715096
1748,20104276.179692484
1749,20098890.883518398
1750,20081187.230261922
1751,20072182.89637835
1752,20078853.001096737
1753,20060819.32024481
1754,20074320.200017575
1755,20083944.94364676
1756,20068026.103110306
1757,20097114.934980694
1758,20065815.838205367
1759,20043889.17568493
1760,20097873.479398426
1761,20110479.07728122
1762,20088127.387397032
1763,20123824.096732236
1764,20105727.811397154
1765,20071778.302531525
1766,20072951.694732346
1767,20084312.644291915
1768,20089425.04469771
1769,20099552.176783312
1770,20098085.32335938
1771,20089675.281084333
1772,20058623.97019231
1773,20050352.590989225
1774,20089955.737599786
1775,20075656.972806416
1776,20087909.893084217
1777,20067416.376296043
1778,20064867.09408537
1779,20093129.943339266
1780,20084296.957272727
1781,20102286.08664544
1782,20086484.087510232
1783,20070316.284056716
1784,20036926.29390377
1785,20039947.954996686
1786,20053038.59880492
1787,20061773.8620756
1788,20080154.87797806
1789,20072532.014604464
1790,20117463.23297825
1791,20086782.296741515
1792,20058075.842899658
1793,20100368.534251455
1794,20071697.017641537
1795,20088123.800218824
1796,20086342.279027585
1797,20083693.664702658
1798,20096548.723265585
1799,20081372.220709514
1800,20088581.43290591
1801,20078489.750653755
1802,20075120.374633558
1803,20084426.61642806
1804,20104665.310445286
1805,20100446.509771496
1806,20057180.749722168
1807,20075272.09299242
1808,20071387.62240757
1809,20083480.102116633
1810,20072487.760190368
1811,20055760.065850303
1812,20103657.21412892
1813,20054777.75028732
1814,20101509.33720675
1815,20080580.695164498
1816,20094538.590966024
1817,20084323.942610957
1818,20093432.62170067
1819,20082263.986318454
1820,20086229.10272601
1821,20105118.78987156
1822,20108590.681505512
1823,20089524.758690797
1824,20111519.365345787
1825,20090953.40327882
1826,20092024.804617956
1827,20090909.79624252
1828,20090932.01239585
1829,20115194.211904716
1830,20072557.440668035
1831,20095793.95858879
1832,20079549.174413934
1833,20099150.5857173
1834,20094860.2887302
1835,20087505.738720786
1836,20104224.59638616
1837,20084157.495426245
1838,20070571.993313164
1839,20095893.718973733
1840,20120109.217442457
1841,20082674.483702656
1842,20093434.08602483
1843,20082736.87647617
1844,20063873.615210153
1845,20061227.806997813
1846,20072878.909488406
1847,20068169.38042806
1848,20105390.23050305
1849,20050803.205683116
1850,20083872.592970356
1851,20092029.758481957
1852,20091596.926680416
1853,20094230.665344182
1854,20062927.861443546
1855,20098245.717180707
1856,20072752.87960073
1857,20104179.544660445
1858,20068207.303257782
1859,20114702.69550802
1860,20057781.197934218
1861,20074235.95184167
1862,20092769.6433374
1863,20098065.49044019
1864,20079287.148483627
1865,20079979.104474343
1866,20109194.066184215
1867,20057775.27630941
1868,20110300.072806023
1869,20117105.695692714
1870,20087489.62918996
1871,20065758.642260298
1872,20101959.096703716
1873,20100593.560482442
1874,20073708.205966648
1875,20055960.992969166
1876,20051165.925439984
1877,20102035.99454524
1878,20090777.113866713
1879,20103338.72018635
1880,20075596.815950092
1881,20091075.186376344
1882,20115707.3663696
1883,20131985.36596336
1884,20074102.657220248
1885,20070973.27644309
1886,20076142.821819324
1887,20096937.947975785
1888,20102310.685297173
1889,20108642.121794693
1890,20057786.66777883
1891,20111178.161148686
1892,20101673.459045615
1893,20062715.713576436
1894,20133526.810478017
1895,20074443.318930622
1896,20093850.541180927
1897,20120848.35936982
1898,20094736.610459533
1899,20062660.776223578
1900,20082426.841731574
1901,20107729.955440175
1902,20080172.322156616
1903,20075168.182532515
1904,20100941.99080184
1905,20093669.865354855
1906,20098803.121791594
1907,20079339.092129495
1908,20087658.722527932
1909,20076859.621126033
1910,20103724.75574437
1911,20088791.609484367
1912,20064592.267586436
1913,20077906.327494778
1914,20103439.75208677
1915,20068206.963562712
1916,20065941.576551218
1917,20122301.143962502
1918,20089339.849174343
1919,20107133.87815361
1920,20102485.59210132
1921,20081622.741788894
1922,20062335.64113097
1923,20073758.623728517
1924,20069783.852592506
1925,20139814.63757229
1926,20093609.864693798
1927,20125826.66850892
1928,20079733.984653775
1929,20059851.367874645
1930,20105779.53334093
1931,20082768.09786373
1932,20101846.54191698
1933,20073853.451646883
1934,20078763.56845089
1935,20071871.839633033
1936,20110740.49658375
1937,20069287.195170183
1938,20109009.852512408
1939,20083180.360664755
1940,20065793.32324141
1941,20088250.365453262
1942,20092675.24554992
1943,20078591.22537362
1944,20106165.393606238
1945,20079065.294890862
1946,20122632.759640004
1947,20065788.1512958
1948,20037845.52559438
1949,20074226.654758915
1950,20085185.67240641
1951,20044554.44906814
1952,20088649.311409544
1953,20089936.7132887
1954,20077709.45785348
